Time (ms),motor.iabc.a,motor.apiData.velocityReference,motor.idq.q
1.434,-695,9000,801
1.435,-703,9000,800
1.436,-751,9000,801
1.437,-815,9000,838
1.438,-783,9000,791
1.439,-783,9000,789
1.44,-743,9000,775
1.441,-703,9000,761
1.442,-655,9000,736
1.443,-639,9000,791
1.444,-615,9000,832
1.445,-471,9000,785
1.446,-287,9000,753
1.447,-151,9000,716
1.448,-71,9000,779
1.449,9,9000,767
1.45,57,9000,767
1.451,153,9000,769
1.452,305,9000,778
1.453,425,9000,781
1.454,545,9000,740
1.455,617,9000,759
1.456,633,9000,765
1.457,689,9000,768
1.458,705,9000,750
1.459,753,9000,755
1.46,713,9000,716
1.461,713,9000,747
1.462,649,9000,726
1.463,601,9000,686
1.464,561,9000,682
1.465,537,9000,743
1.466,417,9000,695
1.467,273,9000,739
1.468,193,9000,776
1.469,49,9000,670
1.47,9,9000,691
1.471,-95,9000,657
1.472,-199,9000,702
1.473,-343,9000,690
1.474,-431,9000,638
1.475,-487,9000,684
1.476,-543,9000,648
1.477,-567,9000,635
1.478,-591,9000,629
1.479,-655,9000,668
1.48,-655,9000,655
1.481,-671,9000,686
1.482,-591,9000,628
1.483,-551,9000,605
1.484,-583,9000,690
1.485,-551,9000,682
1.486,-519,9000,744
1.487,-399,9000,757
1.488,-207,9000,690
1.489,-119,9000,720
1.49,-15,9000,688
1.491,65,9000,618
1.492,137,9000,670
1.493,193,9000,686
1.494,329,9000,717
1.495,465,9000,705
1.496,537,9000,714
1.497,577,9000,698
1.498,617,9000,696
1.499,689,9000,731
1.5,713,9000,723
1.5010000000000001,697,9000,697
1.502,617,9000,628
1.5030000000000001,585,9000,627
1.504,577,9000,658
1.5050000000000001,513,9000,602
1.506,473,9000,616
1.5070000000000001,433,9000,663
1.508,305,9000,652
1.5090000000000001,177,9000,628
1.51,89,9000,651
1.5110000000000001,17,9000,660
1.512,-31,9000,660
1.5130000000000001,-135,9000,632
1.514,-231,9000,659
1.5150000000000001,-327,9000,682
1.516,-471,9000,671
1.5170000000000001,-511,9000,607
1.518,-527,9000,601
1.5190000000000001,-583,9000,634
1.52,-583,9000,613
1.5210000000000001,-615,9000,617
1.522,-623,9000,625
1.5230000000000001,-623,9000,650
1.524,-583,9000,633
1.5250000000000001,-543,9000,611
1.526,-551,9000,662
1.5270000000000001,-535,9000,704
1.528,-391,9000,626
1.5290000000000001,-287,9000,678
1.53,-143,9000,646
1.5310000000000001,-87,9000,726
1.532,-23,9000,656
1.5330000000000001,81,9000,601
1.534,121,9000,717
1.5350000000000001,273,9000,698
1.536,433,9000,668
1.537,513,9000,644
1.538,537,9000,662
1.539,577,9000,677
1.54,617,9000,682
1.541,649,9000,673
1.542,673,9000,675
1.543,665,9000,675
1.544,545,9000,575
1.545,513,9000,567
1.546,529,9000,632
1.547,513,9000,633
1.548,441,9000,610
1.549,369,9000,630
1.55,249,9000,649
1.551,113,9000,639
1.552,65,9000,663
1.553,9,9000,636
1.554,-71,9000,702
1.555,-175,9000,689
1.556,-279,9000,693
1.557,-399,9000,656
1.558,-511,9000,639
1.559,-559,9000,618
1.56,-551,9000,612
1.561,-551,9000,604
1.562,-623,9000,643
1.563,-647,9000,647
1.564,-615,9000,625
1.565,-607,9000,654
1.566,-607,9000,689
1.567,-591,9000,689
1.568,-535,9000,670
1.569,-463,9000,662
1.57,-367,9000,716
1.571,-175,9000,644
1.572,-39,9000,585
1.573,-55,9000,695
1.574,9,9000,674
1.575,89,9000,642
1.576,193,9000,634
1.577,321,9000,669
1.578,433,9000,671
1.579,481,9000,651
1.58,553,9000,655
1.581,545,9000,641
1.582,617,9000,679
1.583,697,9000,703
1.584,641,9000,641
1.585,625,9000,643
1.586,593,9000,634
1.587,561,9000,636
1.588,513,9000,597
1.589,497,9000,643
1.59,465,9000,711
1.591,329,9000,660
1.592,185,9000,688
1.593,105,9000,682
1.594,1,9000,650
1.595,-31,9000,660
1.596,-79,9000,686
1.597,-175,9000,692
1.598,-375,9000,676
1.599,-471,9000,594
1.6,-495,9000,607
1.601,-519,9000,611
1.602,-551,9000,601
1.603,-575,9000,599
1.604,-591,9000,597
1.605,-607,9000,609
1.606,-607,9000,633
1.607,-575,9000,637
1.608,-535,9000,625
1.609,-543,9000,664
1.61,-495,9000,673
1.611,-351,9000,584
1.612,-223,9000,576
1.613,-95,9000,598
1.614,-55,9000,621
1.615,1,9000,569
1.616,57,9000,594
1.617,145,9000,639
1.618,241,9000,658
1.619,393,9000,626
1.62,481,9000,643
1.621,521,9000,644
1.622,537,9000,654
1.623,569,9000,653
1.624,641,9000,672
1.625,633,9000,638
1.6260000000000001,649,9000,658
1.627,553,9000,586
1.6280000000000001,545,9000,608
1.629,513,9000,575
1.6300000000000001,481,9000,590
1.631,409,9000,568
1.6320000000000001,377,9000,670
1.633,249,9000,649
1.6340000000000001,97,9000,609
1.635,81,9000,646
1.6360000000000001,1,9000,603
1.637,-79,9000,618
1.6380000000000001,-119,9000,657
1.639,-311,9000,595
1.6400000000000001,-399,9000,612
1.641,-519,9000,617
1.6420000000000001,-495,9000,545
1.643,-471,9000,532
1.6440000000000001,-567,9000,587
1.645,-559,9000,570
1.6460000000000001,-535,9000,535
1.647,-519,9000,524
1.6480000000000001,-535,9000,580
1.649,-527,9000,593
1.6500000000000001,-503,9000,582
1.651,-463,9000,581
1.6520000000000001,-431,9000,633
1.653,-335,9000,676
1.6540000000000001,-135,9000,567
1.655,-63,9000,596
1.6560000000000001,-23,9000,629
1.657,25,9000,638
1.6580000000000001,57,9000,624
1.659,225,9000,663
1.6600000000000001,313,9000,668
1.661,481,9000,632
1.6620000000000001,513,9000,608
1.663,553,9000,640
1.6640000000000001,561,9000,646
1.665,601,9000,643
1.666,617,9000,626
1.667,553,9000,552
1.668,585,9000,613
1.669,513,9000,568
1.67,465,9000,543
1.671,441,9000,535
1.672,433,9000,550
1.673,377,9000,602
1.674,265,9000,605
1.675,105,9000,524
1.676,97,9000,630
1.677,49,9000,595
1.678,-7,9000,604
1.679,-95,9000,615
1.68,-223,9000,600
1.681,-407,9000,580
1.682,-415,9000,543
1.683,-447,9000,560
1.684,-519,9000,565
1.685,-495,9000,546
1.686,-495,9000,525
1.687,-559,9000,562
1.688,-527,9000,529
1.689,-551,9000,593
1.69,-519,9000,579
1.691,-535,9000,630
1.692,-543,9000,668
1.693,-431,9000,586
1.694,-343,9000,613
1.695,-207,9000,604
1.696,-79,9000,570
1.697,-7,9000,533
1.698,-7,9000,591
1.699,57,9000,628
1.7,153,9000,609
1.701,273,9000,573
1.702,393,9000,577
1.703,441,9000,594
1.704,505,9000,588
1.705,497,9000,587
1.706,513,9000,575
1.707,569,9000,596
1.708,585,9000,585
1.709,529,9000,536
1.71,521,9000,560
1.711,497,9000,562
1.712,481,9000,571
1.713,449,9000,558
1.714,385,9000,582
1.715,321,9000,636
1.716,177,9000,576
1.717,81,9000,590
1.718,49,9000,588
1.719,-15,9000,640
1.72,-55,9000,632
1.721,-215,9000,576
1.722,-327,9000,588
1.723,-407,9000,608
1.724,-439,9000,543
1.725,-487,9000,544
1.726,-487,9000,542
1.727,-519,9000,559
1.728,-551,9000,560
1.729,-583,9000,584
1.73,-575,9000,602
1.731,-503,9000,536
1.732,-511,9000,584
1.733,-519,9000,620
1.734,-511,9000,659
1.735,-407,9000,651
1.736,-279,9000,646
1.737,-135,9000,596
1.738,-23,9000,532
1.739,17,9000,559
1.74,41,9000,564
1.741,113,9000,542
1.742,249,9000,591
1.743,353,9000,600
1.744,409,9000,576
1.745,457,9000,588
1.746,545,9000,599
1.747,529,9000,603
1.748,569,9000,600
1.749,569,9000,575
1.75,609,9000,615
1.7510000000000001,577,9000,601
1.752,489,9000,553
1.7530000000000001,489,9000,571
1.754,465,9000,550
1.7550000000000001,457,9000,614
1.756,353,9000,622
1.7570000000000001,177,9000,556
1.758,153,9000,654
1.7590000000000001,81,9000,619
1.76,-15,9000,568
1.7610000000000001,-47,9000,603
1.762,-151,9000,590
1.7630000000000001,-247,9000,638
1.764,-343,9000,553
1.7650000000000001,-455,9000,557
1.766,-455,9000,574
1.7670000000000001,-463,9000,549
1.768,-471,9000,517
1.7690000000000001,-575,9000,581
1.77,-567,9000,567
1.7710000000000001,-551,9000,559
1.772,-503,9000,540
1.7730000000000001,-511,9000,582
1.774,-503,9000,588
1.7750000000000001,-471,9000,579
1.776,-415,9000,596
1.7770000000000001,-319,9000,636
1.778,-199,9000,623
1.7790000000000001,-63,9000,559
1.78,-31,9000,570
1.7810000000000001,57,9000,521
1.782,105,9000,573
1.7830000000000001,185,9000,576
1.784,265,9000,589
1.7850000000000001,393,9000,585
1.786,465,9000,589
1.7870000000000001,497,9000,606
1.788,497,9000,590
1.7890000000000001,577,9000,623
1.79,593,9000,606
1.7910000000000001,633,9000,634
1.792,553,9000,579
1.793,537,9000,591
1.794,481,9000,548
1.795,425,9000,490
1.796,393,9000,500
1.797,377,9000,595
1.798,297,9000,636
1.799,129,9000,595
1.8,89,9000,615
1.801,33,9000,615
1.802,9,9000,604
1.803,-87,9000,548
1.804,-191,9000,545
1.805,-335,9000,549
1.806,-447,9000,556
1.807,-423,9000,491
1.808,-455,9000,499
1.809,-463,9000,507
1.81,-495,9000,512
1.811,-479,9000,485
1.812,-495,9000,495
1.813,-487,9000,514
1.814,-495,9000,554
1.815,-463,9000,523
1.816,-431,9000,507
1.817,-439,9000,570
1.818,-351,9000,591
1.819,-191,9000,537
1.82,-95,9000,573
1.821,-63,9000,627
1.822,-15,9000,606
1.823,33,9000,567
1.824,137,9000,597
1.825,233,9000,592
1.826,393,9000,582
1.827,473,9000,562
1.828,497,9000,595
1.829,497,9000,598
1.83,513,9000,582
1.831,545,9000,572
1.832,577,9000,577
1.833,569,9000,584
1.834,449,9000,483
1.835,433,9000,502
1.836,417,9000,498
1.837,425,9000,514
1.838,345,9000,483
1.839,273,9000,516
1.84,177,9000,532
1.841,57,9000,507
1.842,41,9000,564
1.843,25,9000,560
1.844,-47,9000,583
1.845,-143,9000,555
1.846,-295,9000,546
1.847,-383,9000,502
1.848,-439,9000,523
1.849,-455,9000,501
1.85,-439,9000,484
1.851,-415,9000,462
1.852,-471,9000,489
1.853,-535,9000,535
1.854,-503,9000,524
1.855,-495,9000,541
1.856,-463,9000,528
1.857,-471,9000,555
1.858,-471,9000,609
1.859,-391,9000,590
1.86,-271,9000,589
1.861,-151,9000,600
1.862,-71,9000,558
1.863,-15,9000,532
1.864,33,9000,559
1.865,65,9000,584
1.866,209,9000,563
1.867,329,9000,551
1.868,409,9000,569
1.869,409,9000,539
1.87,465,9000,544
1.871,497,9000,546
1.872,545,9000,573
1.873,537,9000,544
1.874,537,9000,544
1.875,521,9000,548
1.8760000000000001,489,9000,536
1.877,425,9000,501
1.8780000000000001,433,9000,542
1.879,393,9000,551
1.8800000000000001,321,9000,581
1.881,217,9000,584
1.8820000000000001,81,9000,513
1.883,25,9000,515
1.8840000000000001,9,9000,581
1.885,1,9000,588
1.8860000000000001,-95,9000,570
1.887,-231,9000,566
1.8880000000000001,-327,9000,595
1.889,-431,9000,515
1.8900000000000001,-439,9000,517
1.891,-487,9000,520
1.8920000000000001,-527,9000,547
1.893,-479,9000,501
1.8940000000000001,-543,9000,542
1.895,-511,9000,518
1.8960000000000001,-479,9000,500
1.897,-431,9000,471
1.8980000000000001,-463,9000,532
1.899,-479,9000,601
1.9000000000000001,-415,9000,568
1.901,-295,9000,548
1.9020000000000001,-151,9000,502
1.903,-95,9000,565
1.9040000000000001,-7,9000,534
1.905,17,9000,513
1.9060000000000001,41,9000,552
1.907,145,9000,592
1.9080000000000001,233,9000,590
1.909,361,9000,558
1.9100000000000001,417,9000,560
1.911,497,9000,569
1.9120000000000001,529,9000,583
1.913,537,9000,582
1.9140000000000001,545,9000,567
1.915,577,9000,577
1.9160000000000001,561,9000,573
1.917,473,9000,501
1.9180000000000001,489,9000,565
1.919,497,9000,605
1.92,417,9000,497
1.921,401,9000,585
1.922,297,9000,564
1.923,185,9000,592
1.924,105,9000,608
1.925,9,9000,507
1.926,1,9000,556
1.927,-39,9000,620
1.928,-159,9000,594
1.929,-311,9000,508
1.93,-407,9000,516
1.931,-431,9000,552
1.932,-423,9000,486
1.933,-439,9000,487
1.934,-495,9000,520
1.935,-519,9000,523
1.936,-535,9000,538
1.937,-495,9000,522
1.938,-471,9000,509
1.939,-463,9000,524
1.94,-455,9000,547
1.941,-391,9000,505
1.942,-319,9000,498
1.943,-199,9000,502
1.944,-103,9000,516
1.945,-63,9000,553
1.946,33,9000,475
1.947,33,9000,549
1.948,89,9000,531
1.949,185,9000,564
1.95,297,9000,565
1.951,409,9000,556
1.952,417,9000,560
1.953,497,9000,562
1.954,553,9000,603
1.955,537,9000,576
1.956,577,9000,579
1.957,513,9000,517
1.958,513,9000,538
1.959,489,9000,557
1.96,417,9000,460
1.961,417,9000,513
1.962,409,9000,534
1.963,321,9000,550
1.964,217,9000,568
1.965,105,9000,534
1.966,73,9000,568
1.967,-23,9000,489
1.968,-15,9000,552
1.969,-111,9000,529
1.97,-231,9000,532
1.971,-375,9000,527
1.972,-367,9000,478
1.973,-359,9000,480
1.974,-439,9000,478
1.975,-423,9000,460
1.976,-439,9000,455
1.977,-487,9000,487
1.978,-503,9000,518
1.979,-447,9000,477
1.98,-439,9000,488
1.981,-439,9000,514
1.982,-463,9000,570
1.983,-399,9000,572
1.984,-271,9000,516
1.985,-191,9000,599
1.986,-47,9000,520
1.987,9,9000,497
1.988,49,9000,506
1.989,65,9000,560
1.99,161,9000,546
1.991,273,9000,533
1.992,377,9000,546
1.993,409,9000,557
1.994,465,9000,559
1.995,489,9000,561
1.996,489,9000,538
1.997,537,9000,553
1.998,577,9000,577
1.999,457,9000,470
2.0,481,9000,525
2.001,457,9000,511
2.0020000000000002,417,9000,508
2.003,417,9000,534
2.004,321,9000,477
2.005,265,9000,540
2.0060000000000002,145,9000,539
2.007,25,9000,467
2.008,65,9000,551
2.009,-23,9000,516
2.0100000000000002,-55,9000,522
2.011,-159,9000,516
2.012,-263,9000,491
2.013,-399,9000,489
2.0140000000000002,-407,9000,460
2.015,-375,9000,459
2.016,-423,9000,458
2.017,-463,9000,495
2.0180000000000002,-487,9000,491
2.019,-487,9000,491
2.02,-471,9000,497
2.021,-479,9000,531
2.0220000000000002,-463,9000,528
2.023,-391,9000,451
2.024,-431,9000,568
2.025,-327,9000,528
2.0260000000000002,-223,9000,592
2.027,-135,9000,597
2.028,-15,9000,492
2.029,-15,9000,550
2.0300000000000002,57,9000,521
2.031,129,9000,476
2.032,257,9000,507
2.033,313,9000,528
2.0340000000000003,353,9000,521
2.035,409,9000,522
2.036,449,9000,516
2.037,489,9000,542
2.0380000000000003,489,9000,519
2.039,505,9000,506
2.04,521,9000,528
2.041,497,9000,524
2.0420000000000003,417,9000,472
2.043,417,9000,502
2.044,409,9000,526
2.045,377,9000,519
2.0460000000000003,281,9000,548
2.047,153,9000,527
2.048,57,9000,496
2.049,17,9000,493
2.05,1,9000,511
2.051,-23,9000,539
2.052,-135,9000,567
2.053,-263,9000,539
2.054,-335,9000,492
2.055,-415,9000,513
2.056,-463,9000,519
2.057,-463,9000,494
2.058,-471,9000,490
2.059,-503,9000,513
2.06,-527,9000,526
2.061,-495,9000,502
2.062,-455,9000,478
2.063,-431,9000,483
2.064,-487,9000,585
2.065,-463,9000,576
2.066,-351,9000,512
2.067,-247,9000,500
2.068,-143,9000,530
2.069,-47,9000,511
2.07,-15,9000,523
2.071,49,9000,469
2.072,97,9000,521
2.073,169,9000,535
2.074,273,9000,541
2.075,361,9000,537
2.076,417,9000,542
2.077,433,9000,537
2.078,441,9000,529
2.079,529,9000,577
2.08,529,9000,547
2.081,609,9000,610
2.082,473,9000,489
2.083,521,9000,585
2.084,473,9000,555
2.085,409,9000,477
2.086,385,9000,491
2.087,345,9000,517
2.088,249,9000,533
2.089,137,9000,498
2.09,73,9000,558
2.091,17,9000,549
2.092,9,9000,605
2.093,-31,9000,628
2.094,-239,9000,514
2.095,-335,9000,526
2.096,-399,9000,557
2.097,-399,9000,480
2.098,-383,9000,464
2.099,-415,9000,481
2.1,-463,9000,484
2.101,-463,9000,468
2.102,-463,9000,465
2.103,-495,9000,520
2.104,-447,9000,485
2.105,-415,9000,464
2.106,-415,9000,495
2.107,-439,9000,577
2.108,-295,9000,480
2.109,-215,9000,551
2.11,-95,9000,501
2.111,9,9000,465
2.112,41,9000,435
2.113,25,9000,488
2.114,97,9000,573
2.115,201,9000,546
2.116,321,9000,552
2.117,401,9000,520
2.118,417,9000,542
2.119,489,9000,571
2.12,513,9000,567
2.121,497,9000,531
2.122,537,9000,542
2.123,577,9000,582
2.124,449,9000,465
2.125,473,9000,532
2.126,425,9000,497
2.1270000000000002,401,9000,494
2.128,409,9000,569
2.129,329,9000,558
2.13,185,9000,513
2.1310000000000002,97,9000,546
2.132,25,9000,460
2.133,9,9000,507
2.134,-39,9000,542
2.1350000000000002,-119,9000,536
2.136,-207,9000,534
2.137,-319,9000,482
2.138,-423,9000,475
2.1390000000000002,-391,9000,446
2.14,-399,9000,441
2.141,-407,9000,435
2.142,-479,9000,490
2.1430000000000002,-487,9000,486
2.144,-447,9000,458
2.145,-463,9000,505
2.146,-423,9000,461
2.1470000000000002,-439,9000,494
2.148,-415,9000,510
2.149,-407,9000,573
2.15,-279,9000,532
2.1510000000000002,-151,9000,519
2.152,-47,9000,474
2.153,-47,9000,534
2.154,49,9000,515
2.1550000000000002,49,9000,539
2.156,113,9000,546
2.157,249,9000,566
2.158,329,9000,545
2.1590000000000003,417,9000,529
2.16,425,9000,534
2.161,481,9000,540
2.162,537,9000,565
2.1630000000000003,537,9000,552
2.164,473,9000,473
2.165,473,9000,481
2.166,457,9000,488
2.1670000000000003,425,9000,491
2.168,393,9000,481
2.169,401,9000,510
2.17,353,9000,526
2.1710000000000003,233,9000,500
2.172,105,9000,425
2.173,41,9000,433
2.174,73,9000,557
2.1750000000000003,-15,9000,465
2.176,-63,9000,495
2.177,-183,9000,505
2.178,-279,9000,516
2.179,-319,9000,463
2.18,-375,9000,458
2.181,-399,9000,463
2.182,-415,9000,467
2.183,-447,9000,469
2.184,-495,9000,499
2.185,-487,9000,488
2.186,-455,9000,468
2.187,-439,9000,476
2.188,-407,9000,468
2.189,-471,9000,560
2.19,-415,9000,519
2.191,-327,9000,499
2.192,-215,9000,509
2.193,-127,9000,553
2.194,-23,9000,505
2.195,-15,9000,504
2.196,25,9000,517
2.197,73,9000,545
2.198,153,9000,517
2.199,281,9000,518
2.2,361,9000,510
2.201,441,9000,523
2.202,449,9000,506
2.203,465,9000,527
2.204,473,9000,512
2.205,513,9000,516
2.206,529,9000,533
2.207,449,9000,479
2.208,425,9000,473
2.209,457,9000,534
2.21,361,9000,414
2.211,353,9000,467
2.212,313,9000,504
2.213,217,9000,552
2.214,137,9000,570
2.215,25,9000,460
2.216,81,9000,557
2.217,-39,9000,543
2.218,-103,9000,533
2.219,-223,9000,491
2.22,-351,9000,508
2.221,-375,9000,546
2.222,-407,9000,474
2.223,-407,9000,463
2.224,-479,9000,508
2.225,-495,9000,508
2.226,-511,9000,510
2.227,-519,9000,530
2.228,-479,9000,511
2.229,-471,9000,538
2.23,-431,9000,486
2.231,-399,9000,463
2.232,-383,9000,493
2.233,-295,9000,518
2.234,-167,9000,507
2.235,-47,9000,454
2.236,-55,9000,539
2.237,1,9000,495
2.238,49,9000,487
2.239,129,9000,536
2.24,241,9000,517
2.241,329,9000,530
2.242,417,9000,521
2.243,457,9000,516
2.244,449,9000,542
2.245,489,9000,541
2.246,481,9000,506
2.247,521,9000,522
2.248,537,9000,545
2.249,457,9000,485
2.25,441,9000,493
2.251,409,9000,479
2.2520000000000002,441,9000,544
2.253,369,9000,495
2.254,257,9000,500
2.255,201,9000,571
2.2560000000000002,105,9000,544
2.257,57,9000,566
2.258,-7,9000,517
2.259,-63,9000,542
2.2600000000000002,-159,9000,527
2.261,-231,9000,532
2.262,-319,9000,491
2.263,-383,9000,490
2.2640000000000002,-415,9000,459
2.265,-399,9000,454
2.266,-407,9000,441
2.267,-455,9000,469
2.2680000000000002,-503,9000,503
2.269,-455,9000,470
2.27,-447,9000,488
2.271,-447,9000,509
2.2720000000000002,-447,9000,528
2.273,-407,9000,500
2.274,-343,9000,503
2.275,-255,9000,508
2.2760000000000002,-119,9000,491
2.277,-23,9000,447
2.278,9,9000,488
2.279,1,9000,530
2.2800000000000002,65,9000,514
2.281,153,9000,503
2.282,281,9000,517
2.283,353,9000,542
2.2840000000000003,433,9000,523
2.285,441,9000,536
2.286,441,9000,517
2.287,489,9000,543
2.2880000000000003,513,9000,531
2.289,513,9000,513
2.29,497,9000,509
2.291,497,9000,537
2.2920000000000003,441,9000,510
2.293,417,9000,486
2.294,385,9000,485
2.295,361,9000,542
2.2960000000000003,241,9000,492
2.297,129,9000,508
2.298,81,9000,518
2.299,1,9000,465
2.3000000000000003,-31,9000,485
2.301,-31,9000,522
2.302,-191,9000,486
2.303,-311,9000,485
2.3040000000000003,-351,9000,421
2.305,-367,9000,443
2.306,-367,9000,431
2.307,-415,9000,448
2.308,-407,9000,431
2.309,-463,9000,467
2.31,-455,9000,456
2.311,-463,9000,486
2.312,-415,9000,455
2.313,-375,9000,413
2.314,-447,9000,538
2.315,-399,9000,507
2.316,-343,9000,546
2.317,-231,9000,541
2.318,-95,9000,500
2.319,-55,9000,520
2.32,-7,9000,499
2.321,73,9000,450
2.322,121,9000,523
2.323,153,9000,527
2.324,273,9000,525
2.325,385,9000,515
2.326,433,9000,537
2.327,473,9000,525
2.328,489,9000,547
2.329,481,9000,524
2.33,505,9000,513
2.331,513,9000,514
2.332,425,9000,447
2.333,417,9000,457
2.334,441,9000,515
2.335,369,9000,424
2.336,361,9000,482
2.337,297,9000,487
2.338,209,9000,502
2.339,113,9000,505
2.34,9,9000,403
2.341,73,9000,535
2.342,-23,9000,496
2.343,-79,9000,495
2.344,-199,9000,477
2.345,-287,9000,486
2.346,-359,9000,494
2.347,-399,9000,420
2.348,-399,9000,422
2.349,-439,9000,466
2.35,-423,9000,448
2.351,-431,9000,432
2.352,-463,9000,468
2.353,-447,9000,475
2.354,-439,9000,491
2.355,-407,9000,473
2.356,-431,9000,530
2.357,-399,9000,531
2.358,-247,9000,445
2.359,-135,9000,426
2.36,-87,9000,504
2.361,-31,9000,486
2.362,17,9000,467
2.363,-7,9000,526
2.364,121,9000,521
2.365,225,9000,526
2.366,329,9000,515
2.367,361,9000,484
2.368,425,9000,507
2.369,441,9000,503
2.37,457,9000,505
2.371,457,9000,482
2.372,489,9000,490
2.373,505,9000,513
2.374,385,9000,421
2.375,377,9000,442
2.376,377,9000,471
2.3770000000000002,369,9000,463
2.378,313,9000,442
2.379,241,9000,452
2.38,153,9000,501
2.3810000000000002,49,9000,472
2.382,1,9000,427
2.383,1,9000,474
2.384,-31,9000,563
2.3850000000000002,-111,9000,546
2.386,-271,9000,506
2.387,-327,9000,491
2.388,-359,9000,501
2.3890000000000002,-431,9000,471
2.39,-423,9000,469
2.391,-439,9000,466
2.392,-519,9000,524
2.3930000000000002,-463,9000,464
2.394,-479,9000,494
2.395,-471,9000,504
2.396,-423,9000,466
2.3970000000000002,-423,9000,475
2.398,-423,9000,519
2.399,-383,9000,547
2.4,-255,9000,492
2.4010000000000002,-135,9000,496
2.402,-47,9000,456
2.403,-39,9000,510
2.404,49,9000,497
2.4050000000000002,57,9000,500
2.406,105,9000,522
2.407,225,9000,534
2.408,329,9000,523
2.4090000000000003,409,9000,507
2.41,417,9000,509
2.411,465,9000,517
2.412,521,9000,550
2.4130000000000003,529,9000,545
2.414,489,9000,489
2.415,497,9000,508
2.416,465,9000,500
2.4170000000000003,449,9000,522
2.418,417,9000,487
2.419,481,9000,632
2.42,377,9000,546
2.4210000000000003,257,9000,492
2.422,185,9000,574
2.423,121,9000,593
2.424,57,9000,566
2.4250000000000003,17,9000,565
2.426,-15,9000,567
2.427,-119,9000,550
2.428,-311,9000,514
2.4290000000000003,-367,9000,455
2.43,-407,9000,480
2.431,-391,9000,484
2.432,-407,9000,462
2.433,-439,9000,460
2.434,-463,9000,472
2.435,-495,9000,495
2.436,-511,9000,531
2.437,-455,9000,495
2.438,-423,9000,482
2.439,-431,9000,504
2.44,-415,9000,521
2.441,-319,9000,456
2.442,-223,9000,476
2.443,-111,9000,528
2.444,-63,9000,497
2.445,-15,9000,476
2.446,17,9000,467
2.447,97,9000,485
2.448,177,9000,508
2.449,225,9000,516
2.45,329,9000,516
2.451,409,9000,527
2.452,441,9000,521
2.453,441,9000,517
2.454,513,9000,551
2.455,521,9000,534
2.456,545,9000,546
2.457,489,9000,510
2.458,465,9000,506
2.459,409,9000,473
2.46,377,9000,430
2.461,353,9000,430
2.462,353,9000,541
2.463,273,9000,572
2.464,121,9000,474
2.465,57,9000,518
2.466,33,9000,532
2.467,9,9000,560
2.468,-55,9000,533
2.469,-167,9000,516
2.47,-287,9000,516
2.471,-399,9000,521
2.472,-407,9000,451
2.473,-431,9000,469
2.474,-447,9000,485
2.475,-479,9000,492
2.476,-471,9000,481
2.477,-495,9000,494
2.478,-487,9000,503
2.479,-487,9000,532
2.48,-487,9000,547
2.481,-463,9000,552
2.482,-487,9000,608
2.483,-439,9000,656
2.484,-295,9000,612
2.485,-175,9000,602
2.486,-103,9000,663
2.487,-31,9000,633
2.488,-7,9000,627
2.489,105,9000,673
